col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,1,7
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,1,1,0,7
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,1,0,7
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,7
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,0,0,7
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,7
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,7
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,7
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,7
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,131,91,86,85,83,77,76,70,70,67,64,64,60,19,16,15,14,13,11,11,10,10,10,10,9,9,9,9,8,7,6,6,6,5,5,4,4,4,4,4,3,3,3,2,7
,District Council 1st District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
,Mark F Squilla,Abbe Fletman,Mia Roberts Perez,Tracy B Roman,Ken Powell,Stephanie M Sawyer,Chris Mallios,Kai Scott,Stella Tsai,Lyris Younge,Jennifer Schultz,Betsy Wahl,Scott Diclaudio,Vincent N Melchiorre,Daine Grey Jr,Anthony Kyriakakis,Jodi Lobel,Marissa Brumbach,Deborah Watson Stokes,Michael Fanning,Rainy Papademetriou,Rania Major,Edward William Louden Jr,Jon Marshall,Leon Goodman,Lucretia Clemons,Lynne M Summers,Sandjai Weaver,Chris Mccabe,Frances Fattah,Thomas Martin,Wayne M D Bennett,Vincent Furlong,Brian T Ortelere,James F Berardinelli,Leon A King Ii,Shanese Johnson,Vince Giusini,Joshua Hill,Starr Marshall Cash,Tangie M Boston,William J Ciancaglini,Franklin A Bennett Iii,Sherman Toppin,8
Mark F Squilla,12,18,19,20,13,14,12,13,14,13,11,11,9,9,10,8,8,7,8,6,6,6,6,5,7,5,6,3,4,5,5,4,2,2,1,1,2,1,1,1,1,1,0,0,8
Abbe Fletman,,0,14,9,8,11,15,13,7,8,5,7,7,9,8,5,2,3,3,7,3,4,0,0,1,3,2,2,3,2,1,2,1,1,0,0,1,1,0,0,0,0,0,0,8
Mia Roberts Perez,,,0,10,7,14,9,11,10,8,9,10,6,8,8,5,6,7,7,7,3,6,0,0,1,3,7,3,2,4,2,3,1,1,0,0,2,1,0,1,1,1,0,0,8
Tracy B Roman,,,,0,9,11,5,6,8,9,9,7,8,6,8,3,5,4,5,4,2,4,4,5,4,3,5,4,1,1,2,1,1,1,1,0,0,0,0,1,1,1,0,0,8
Ken Powell,,,,,1,6,5,5,2,11,3,0,11,6,9,0,0,0,0,6,2,1,5,5,4,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,8
Stephanie M Sawyer,,,,,,0,8,8,6,6,8,7,6,8,8,2,6,6,5,7,1,3,0,1,0,3,6,4,1,2,2,1,1,0,0,0,1,0,0,1,1,0,0,0,8
Chris Mallios,,,,,,,0,12,3,5,2,3,5,7,6,4,1,1,1,6,2,0,0,0,0,2,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,8
Kai Scott,,,,,,,,0,5,7,5,6,5,5,7,5,2,2,2,6,3,2,0,0,0,2,1,0,1,3,0,3,0,1,0,0,1,0,0,0,0,1,0,0,8
Stella Tsai,,,,,,,,,0,4,8,8,1,3,3,5,5,6,6,2,5,6,2,1,2,4,5,4,3,4,1,1,2,1,1,2,1,1,1,0,1,1,0,0,8
Lyris Younge,,,,,,,,,,0,4,2,10,6,9,3,0,1,0,6,4,3,5,4,4,2,0,0,0,4,1,2,0,1,1,1,1,1,1,0,0,1,0,0,8
Jennifer Schultz,,,,,,,,,,,0,6,2,1,4,3,5,5,5,1,4,3,2,3,3,3,6,4,0,2,2,1,1,2,1,0,0,0,0,1,1,1,0,0,8
Betsy Wahl,,,,,,,,,,,,0,0,2,2,4,6,6,7,1,1,6,0,0,1,3,6,3,1,3,1,3,1,0,0,0,2,0,0,1,1,1,0,0,8
Scott Diclaudio,,,,,,,,,,,,,1,5,8,0,0,0,0,6,1,0,4,4,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8
Vincent N Melchiorre,,,,,,,,,,,,,,0,6,4,1,3,1,7,2,3,1,1,1,1,0,2,2,1,1,1,1,0,1,2,0,2,1,0,0,0,0,0,8
Daine Grey Jr,,,,,,,,,,,,,,,0,1,1,2,1,7,2,0,2,2,2,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,8
Anthony Kyriakakis,,,,,,,,,,,,,,,,0,2,4,2,2,3,3,1,1,1,3,1,2,3,3,0,3,1,0,1,2,1,1,1,0,0,1,0,0,8
Jodi Lobel,,,,,,,,,,,,,,,,,0,4,5,0,0,3,0,1,0,2,5,3,1,1,3,0,0,0,0,0,1,0,0,1,1,0,0,0,8
Marissa Brumbach,,,,,,,,,,,,,,,,,,0,5,2,2,3,1,0,1,3,6,3,1,2,1,1,2,0,1,2,1,1,1,1,0,0,0,0,8
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,2,2,6,2,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,8
Michael Fanning,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,8
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,0,2,3,2,2,4,0,1,1,2,1,1,1,2,2,2,1,1,1,0,0,0,0,0,8
Rania Major,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,3,2,0,4,0,2,0,0,0,1,2,2,1,0,1,1,0,0,8
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,0,5,4,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,8
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,8
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,8
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,2,2,1,1,0,1,1,2,0,0,1,0,0,0,0,8
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,8
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,8
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,8
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,1,2,1,1,0,0,1,0,0,8
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,8
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,8
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,8
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,8
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,8
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,8
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,59,23,22,22,17,17,16,16,16,14,13,12,12,12,11,10,9,9,8,8,8,8,7,7,7,7,7,6,5,5,5,4,3,2,2,2,2,2,1,1,1,1,0,0,8
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Council 1st District - Democrat,9
,Tracy B Roman,Mia Roberts Perez,Daine Grey Jr,Abbe Fletman,Kai Scott,Ken Powell,Scott Diclaudio,Chris Mallios,Jennifer Schultz,Leon Goodman,Lyris Younge,Rainy Papademetriou,Stephanie M Sawyer,Vincent N Melchiorre,Lynne M Summers,Stella Tsai,Anthony Kyriakakis,Rania Major,Deborah Watson Stokes,Edward William Louden Jr,Michael Fanning,Shanese Johnson,Thomas Martin,Jodi Lobel,Jon Marshall,Sherman Toppin,Wayne M D Bennett,Frances Fattah,Joshua Hill,Leon A King Ii,Vincent Furlong,Chris Mccabe,Lucretia Clemons,Betsy Wahl,Brian T Ortelere,Marissa Brumbach,Sandjai Weaver,Starr Marshall Cash,Franklin A Bennett Iii,James F Berardinelli,Vince Giusini,William J Ciancaglini,Tangie M Boston,Mark F Squilla,9
Tracy B Roman,3,11,10,6,6,10,10,5,6,6,9,1,5,7,4,4,4,7,4,4,4,6,2,3,3,3,2,3,3,4,2,1,2,1,0,0,0,1,0,1,1,1,0,0,9
Mia Roberts Perez,,1,7,8,10,5,5,9,2,3,5,3,6,8,2,5,4,5,5,0,4,4,1,2,0,2,1,1,1,1,0,1,1,2,0,0,0,1,0,1,0,1,0,0,9
Daine Grey Jr,,,0,8,6,7,8,6,3,3,6,3,6,5,2,2,3,1,1,0,4,0,1,1,1,2,1,2,1,0,2,1,1,1,1,0,2,0,0,0,0,0,0,0,9
Abbe Fletman,,,,0,8,5,5,8,2,0,5,3,6,5,1,4,1,1,2,0,4,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9
Kai Scott,,,,,0,4,4,9,1,1,4,4,7,5,3,4,2,1,2,0,4,1,0,1,1,3,1,2,0,1,0,0,0,2,0,0,1,1,0,0,0,1,0,0,9
Ken Powell,,,,,,0,9,5,4,2,8,1,3,3,2,2,2,2,0,3,4,0,2,1,2,3,4,1,1,1,2,0,3,0,1,0,1,2,1,0,0,1,0,0,9
Scott Diclaudio,,,,,,,0,3,4,4,7,3,5,5,2,2,4,3,1,2,3,2,1,1,3,3,2,2,1,2,1,0,2,0,1,0,2,0,0,1,0,0,0,0,9
Chris Mallios,,,,,,,,0,1,0,3,3,5,5,2,3,1,0,1,1,5,0,2,0,0,1,2,0,1,0,1,1,1,1,0,0,0,2,1,0,0,1,0,0,9
Jennifer Schultz,,,,,,,,,1,2,1,2,2,1,3,4,1,4,1,4,2,3,1,3,1,1,2,1,1,2,3,0,3,1,1,0,1,1,1,0,1,0,0,0,9
Leon Goodman,,,,,,,,,,1,1,3,2,4,3,0,5,3,3,2,0,4,0,0,3,2,1,1,0,1,2,0,0,0,1,0,2,0,0,1,0,0,0,0,9
Lyris Younge,,,,,,,,,,,0,0,3,3,0,1,1,1,0,2,3,0,1,1,2,2,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
Rainy Papademetriou,,,,,,,,,,,,3,3,2,2,3,3,0,1,1,0,1,0,0,2,2,1,1,0,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,9
Stephanie M Sawyer,,,,,,,,,,,,,0,6,4,2,2,1,3,1,4,2,0,1,2,1,0,1,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,9
Vincent N Melchiorre,,,,,,,,,,,,,,0,1,1,4,3,4,1,4,4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9
Lynne M Summers,,,,,,,,,,,,,,,0,1,1,1,2,2,1,2,1,2,2,2,2,1,0,1,2,1,1,1,0,1,1,2,1,0,0,1,0,0,9
Stella Tsai,,,,,,,,,,,,,,,,0,1,4,2,1,1,2,0,3,0,0,0,1,1,1,1,0,2,2,0,1,0,0,0,0,1,0,0,0,9
Anthony Kyriakakis,,,,,,,,,,,,,,,,,0,3,4,1,0,3,1,0,2,3,2,1,1,1,1,0,0,1,1,0,2,0,0,1,0,0,0,0,9
Rania Major,,,,,,,,,,,,,,,,,,0,4,1,1,5,0,3,0,0,0,1,1,1,1,0,2,1,0,0,0,0,0,1,1,0,0,0,9
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,9
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,3,1,2,0,2,3,2,0,1,0,0,0,0,1,1,0,1,0,0,0,9
Michael Fanning,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,0,1,1,2,0,1,0,0,0,0,1,1,0,1,0,0,0,9
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,0,1,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,9
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,3,0,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,9
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,9
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,2,1,0,0,0,1,0,2,1,0,0,0,1,0,0,9
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,0,1,0,1,0,1,2,1,0,0,1,0,0,9
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,9
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,1,1,1,0,1,0,0,0,9
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,9
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,9
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,9
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,9
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,9
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Mark F Squilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,24,16,14,12,12,12,12,11,10,9,9,9,9,9,8,8,7,7,6,6,6,6,6,5,5,5,5,4,4,4,4,3,3,2,2,2,2,2,1,1,1,1,0,0,9
,District Council 1st District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
,Mark F Squilla,Tracy B Roman,Scott Diclaudio,Abbe Fletman,Ken Powell,Leon Goodman,Mia Roberts Perez,Rainy Papademetriou,Stephanie M Sawyer,Betsy Wahl,Rania Major,Stella Tsai,Vince Giusini,Chris Mallios,Daine Grey Jr,Jennifer Schultz,Kai Scott,Lynne M Summers,Vincent N Melchiorre,Brian T Ortelere,Chris Mccabe,Frances Fattah,James F Berardinelli,Leon A King Ii,Lyris Younge,Marissa Brumbach,Michael Fanning,Shanese Johnson,Edward William Louden Jr,Jodi Lobel,Lucretia Clemons,Sandjai Weaver,Starr Marshall Cash,Vincent Furlong,Wayne M D Bennett,Anthony Kyriakakis,Deborah Watson Stokes,Jon Marshall,William J Ciancaglini,Tangie M Boston,Franklin A Bennett Iii,Joshua Hill,Sherman Toppin,Thomas Martin,10
Mark F Squilla,5,13,10,8,7,7,6,7,8,6,5,4,6,4,5,5,5,4,4,3,4,3,3,3,4,3,3,3,3,2,3,1,3,2,3,2,2,2,2,1,0,0,0,0,10
Tracy B Roman,,0,10,5,5,5,3,4,5,3,4,2,4,2,2,4,3,4,3,1,0,4,2,1,4,3,2,2,2,1,0,2,1,2,3,1,1,1,2,0,0,0,0,0,10
Scott Diclaudio,,,0,5,6,3,1,2,3,2,1,1,3,1,2,3,1,1,4,2,0,1,1,0,3,1,3,0,2,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,10
Abbe Fletman,,,,0,5,1,4,3,3,2,0,2,3,4,4,2,2,0,3,2,1,0,2,2,2,1,2,1,1,0,1,0,0,1,1,1,0,0,2,0,0,0,0,0,10
Ken Powell,,,,,0,2,3,1,3,1,1,1,2,3,4,1,2,1,3,2,1,0,1,2,3,0,2,1,3,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,10
Leon Goodman,,,,,,0,1,2,3,3,3,1,2,0,0,3,0,3,0,0,1,2,0,2,1,3,1,2,2,1,0,1,1,1,2,0,0,2,0,0,0,0,0,0,10
Mia Roberts Perez,,,,,,,0,2,4,2,1,3,1,5,4,0,2,1,2,2,3,2,2,3,2,1,1,3,1,2,3,2,0,1,1,0,1,0,1,0,0,0,0,0,10
Rainy Papademetriou,,,,,,,,1,4,3,2,3,3,1,2,3,2,2,2,1,1,1,2,1,0,2,2,1,0,1,1,0,1,0,2,1,0,0,1,0,0,0,0,0,10
Stephanie M Sawyer,,,,,,,,,0,5,3,3,2,3,3,4,3,3,2,1,1,2,2,1,2,3,2,1,1,2,1,1,1,2,3,0,2,0,1,1,0,0,0,0,10
Betsy Wahl,,,,,,,,,,0,3,2,2,1,1,4,1,3,1,0,1,1,0,0,0,3,2,1,1,2,1,0,1,1,2,0,1,0,0,1,0,0,0,0,10
Rania Major,,,,,,,,,,,0,2,2,0,0,3,2,5,0,0,0,2,0,1,0,3,0,2,1,2,0,1,2,1,1,0,1,0,0,1,0,0,0,0,10
Stella Tsai,,,,,,,,,,,,0,1,1,2,2,2,2,2,1,1,1,2,2,0,2,1,1,0,3,1,2,1,0,0,1,1,0,1,1,0,0,0,0,10
Vince Giusini,,,,,,,,,,,,,0,1,1,3,1,2,1,1,1,0,1,1,0,1,1,1,2,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,10
Chris Mallios,,,,,,,,,,,,,,0,3,0,2,0,1,2,1,1,2,2,2,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,10
Daine Grey Jr,,,,,,,,,,,,,,,0,0,2,0,2,2,2,0,1,2,2,0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,10
Jennifer Schultz,,,,,,,,,,,,,,,,0,1,3,1,0,0,1,1,0,0,3,1,1,1,1,0,0,1,1,2,1,1,0,1,1,0,0,0,0,10
Kai Scott,,,,,,,,,,,,,,,,,0,2,0,1,0,1,2,1,2,1,0,0,0,1,0,1,2,1,1,0,2,0,0,1,0,0,0,0,10
Lynne M Summers,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,1,0,3,0,2,1,2,0,1,2,1,1,0,1,0,0,1,0,0,0,0,10
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,1,0,3,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,10
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,1,2,1,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,10
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,0,2,0,1,0,2,0,1,2,0,1,0,0,0,0,0,0,0,10
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,10
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,10
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,10
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,2,0,1,1,0,2,0,1,0,0,1,0,0,0,0,10
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,10
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,10
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,10
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,0,0,0,10
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,10
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,10
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,10
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,10
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,10
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,10
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,32,14,12,10,8,8,8,8,8,7,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,1,0,0,0,0,10
,District Council 1st District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
,Mark F Squilla,Scott Diclaudio,Ken Powell,Abbe Fletman,Kai Scott,Chris Mallios,Stephanie M Sawyer,Tracy B Roman,Anthony Kyriakakis,Chris Mccabe,Jennifer Schultz,Lyris Younge,Stella Tsai,Daine Grey Jr,Mia Roberts Perez,Rainy Papademetriou,Michael Fanning,Frances Fattah,Deborah Watson Stokes,Betsy Wahl,Brian T Ortelere,Leon Goodman,Lucretia Clemons,Vincent Furlong,Lynne M Summers,Vincent N Melchiorre,James F Berardinelli,Joshua Hill,Leon A King Ii,Marissa Brumbach,Rania Major,Shanese Johnson,Thomas Martin,Wayne M D Bennett,Edward William Louden Jr,Jodi Lobel,Jon Marshall,Sherman Toppin,William J Ciancaglini,Franklin A Bennett Iii,Sandjai Weaver,Vince Giusini,Tangie M Boston,Starr Marshall Cash,11
Mark F Squilla,13,22,19,13,12,11,11,14,10,9,9,13,9,9,10,9,8,9,7,7,7,7,6,6,6,7,4,6,5,5,6,5,5,5,3,3,5,2,4,3,3,3,2,0,11
Scott Diclaudio,,4,12,9,6,8,5,11,3,3,8,11,4,7,5,3,5,4,1,3,5,3,1,3,2,5,3,2,1,0,2,1,3,3,3,1,3,0,3,1,1,3,0,0,11
Ken Powell,,,1,8,6,5,5,9,4,3,6,8,4,8,5,5,5,6,4,3,6,6,3,5,2,5,3,4,6,1,2,2,2,3,2,1,3,1,1,3,1,1,1,0,11
Abbe Fletman,,,,1,11,10,6,7,6,6,4,7,7,6,9,6,8,1,2,3,2,1,5,0,1,5,2,2,2,0,0,1,1,2,1,2,0,0,1,0,0,1,0,0,11
Kai Scott,,,,,0,10,8,6,6,8,2,5,9,5,9,6,8,2,1,3,2,1,5,0,1,4,1,2,2,2,0,1,1,1,0,2,0,2,2,0,0,0,0,0,11
